frm,to,len_mi
44,122,0.463887549105397
78,122,0.563013700461659
100,122,0.269001714405883
26,123,0.746922312262306
82,123,0.692773416755941
40,125,0.528271318120129
39,126,0.307280090128886
121,126,0.495825738821811
32,127,0.985930711710574
42,127,0.516921310656084
53,127,0.926678516290419
81,127,0.207721078461645
99,128,0.641605114152018
109,128,0.530619307272286
111,128,0.291675936582385
123,128,0.436600889419845
11,129,0.605748286961846
50,129,0.612376084371622
75,129,0.690533489816788
48,130,0.538561228327925
50,130,0.913318705621694
63,130,0.194760010910258
69,130,0.762700075241863
80,130,0.815657673596707
90,130,0.936047698218707
43,131,0.274838665427889
16,132,0.706677335163887
36,133,0.549329152274909
121,133,0.545112871223157
39,134,0.590206588887052
56,134,0.266676218769558
88,134,0.786692961550466
3,135,0.933625698748909
4,135,0.699840959335436
47,135,0.285066835221724
52,135,0.572748654122622
102,135,0.840851236574339
1,136,0.912193856182152
23,136,0.660633128853752
119,136,0.979724755537734
1,137,0.604331538078291
30,137,0.449931352125866
34,137,0.459593329536792
89,137,0.254371523594023
27,138,0.539016987522402
113,138,0.814180899262691
137,138,0.807491763583965
8,139,0.321559183862951
11,139,0.547304892794925
94,139,0.17814655830105
34,140,0.521050341223555
36,140,0.303380184340675
38,140,0.68619141149155
79,140,0.841063812036978
121,140,0.094326599974237
114,141,0.478798275135189
67,142,0.419323927930871
90,142,0.830109273212706
98,142,0.528648275320913
107,143,0.18412444592101
137,143,0.597945774841145
37,144,0.445627435634633
71,144,0.114796365581131
98,144,0.36361460420142
30,145,0.604791527339471
33,145,0.863385898408462
46,145,0.165111322707298
26,146,0.15313630241739
114,146,0.752873265188839
138,146,0.47965760172958
145,146,0.995828620963833
103,147,0.486928375784962
131,147,0.398293461127952
49,148,0.413838328407173
115,148,0.5572197870481
121,148,0.0708752246117176
58,149,0.974318238069949
67,149,0.266126898083179
87,149,1.0378457400701
145,149,0.858548498897268
67,150,0.183870980989192
72,150,0.288746492519653
117,150,0.891752389379386
63,151,0.570991758748736
7,152,0.626182699128561
39,152,0.823222810702254
10,153,0.0478195848548037
117,153,0.682555435957207
10,154,0.497944667928255
14,154,0.437113800351064
38,154,0.360181354683579
12,155,0.639772866753361
113,155,0.919800198592986
114,155,0.933176280608348
117,155,1.07715554005218
133,155,0.575573194474987
30,156,0.60725621588063
122,156,0.420447864975753
146,156,0.965573936172872
18,157,0.949264805295669
98,157,0.211043172321087
31,158,0.887548983963545
56,158,0.787899921796025
101,158,0.426525405172851
157,158,0.915253590917248
54,159,0.590627621182598
156,159,0.535698321000933
19,160,0.423592992470367
35,160,0.567718967897008
55,160,0.0304373330773346
64,160,0.63338764293092
106,160,1.07640003917852
31,161,0.564361512469095
57,161,0.795632764337454
60,161,0.987861742629587
30,162,0.89630902954859
34,162,0.377049736002667
80,162,0.782025696743939
119,163,0.181921677050242
78,164,0.71204718569495
116,164,0.269091989918457
136,164,0.844823003970374
144,164,0.336903922809245
148,164,0.676201592988003
34,165,0.804283731521058
76,166,0.4137983765746
89,166,0.388269127842773
151,166,0.511495213478098
25,167,0.71056493138437
46,167,0.643037403888245
68,167,0.812870720006628
89,167,0.604394621964651
127,167,0.889942906947249
79,168,0.692645441080555
100,168,0.442380869937874
101,168,0.67141311084042
157,168,0.255710399987074
84,169,0.492385982986371
106,169,0.568287455820362
110,169,0.246206801908764
23,170,0.793622825510899
12,171,0.861678430420128
12,172,0.640519832222037
26,172,0.719221787946229
144,172,0.188380745468528
6,173,0.206317201292754
15,173,0.542927186078271
33,173,0.421913966440657
25,174,0.591429126553043
126,174,0.627226754166881
132,174,0.362658956825569
39,175,0.607230546334492
119,175,0.447605026071322
136,175,0.666840626867182
146,175,0.932492245776782
149,175,0.85621503666281
157,175,0.735200428684565
40,176,0.338193110498334
61,176,0.597216561725264
71,176,0.423716901644959
43,177,0.45251658323758
70,177,0.378655650323939
110,177,0.221856884568925
155,177,0.946618331888404
164,177,0.569599564178677
29,178,0.479545775967536
127,178,0.989728211843438
142,178,0.937414782354483
143,178,0.595270891045167
8,179,0.490284884267796
29,179,0.4692505324642
35,179,0.545483746127026
72,179,0.241403224249993
139,179,0.388475357658228
163,179,0.782597826656917
160,181,0.566320708347642
114,182,0.340713724041521
170,182,0.774101451650348
49,183,0.515528696301335
113,183,0.843774714678497
165,183,0.200711244208313
22,184,0.421599128841444
133,184,0.509398324771055
134,184,0.754432033843366
136,184,0.588737375217171
149,184,0.131862988159041
27,185,0.586202865789629
47,185,0.858570997735104
92,185,0.613452042340932
106,185,0.922315506446557
166,185,0.52050075063934
11,186,0.408925981981299
48,186,0.270734614324992
119,186,0.577756138141529
7,187,0.355213508653787
12,187,0.625293737028178
75,187,0.966117666146017
95,187,0.167338212771374
128,187,0.687340326150896
19,188,0.310594775594596
117,188,0.293711622382254
140,188,0.341996973784725
171,188,0.43919092127233
28,189,0.708898027530384
55,189,0.53719902442273
121,189,0.413101481655318
131,189,0.219472798505225
2,190,0.387948763649446
10,190,0.3383702203897
41,190,0.333114080931193
94,190,0.145595713013142
106,190,0.745221396523021
160,190,0.51283310177357
22,191,0.204065153299001
64,191,0.715240196947419
97,191,0.262606732217514
130,191,0.556049242631587
29,192,0.503027243601089
34,192,0.12983181045673
74,192,0.237375425919247
153,192,0.667676378621502
17,193,0.754166117203698
26,193,0.526054228331294
71,193,0.458997279428949
74,193,0.639391091223104
123,193,0.900976272467721
178,193,0.222895772114679
180,193,0.463556894210273
2,194,0.611900197336867
100,194,0.70777397074307
130,194,0.0496173051882191
179,194,0.635307279740167
188,194,0.640016550445302
52,195,0.845410728980984
119,195,0.610365585041861
131,195,0.597787889450033
143,195,0.332661087252444
26,196,0.245344096990242
42,196,0.455079166825598
154,196,0.516121860058202
175,197,0.395504312743722
183,197,0.570162231674299
58,198,0.895877822030787
140,198,0.128164977739116
166,198,0.709076650385759
103,199,0.783445491600738
126,199,0.450659683325225
165,199,0.654247594179055
16,200,0.246941701205792
18,200,0.165753627405354
52,200,0.925474876934012
127,200,0.681072762238096
