frm,to,len_mi
146,189,0.686553710195423
1,190,0.215035139900566
11,190,0.50029141045396
42,190,0.466621473670749
103,190,0.378344963030483
106,190,0.745221396523021
146,190,0.473707339989695
154,190,0.50855386485255
159,190,0.433750345467257
174,190,0.618140918829079
177,190,0.517279586292889
46,191,0.100376279452801
66,191,0.407704008514776
74,191,0.232242259812944
106,191,0.350624208503724
173,191,0.350656660289569
176,191,0.584691292862479
9,192,0.949835363976477
13,192,0.851523165310599
30,192,0.602817202909614
66,192,0.432361759039557
121,192,0.65781253044907
122,192,0.370459531461455
124,192,0.236432816005516
136,192,0.287187831235766
153,192,0.667676378621502
180,192,0.2210828001362
181,192,0.328313922538371
13,193,0.691691711967517
25,193,0.674746443365915
51,193,0.973310724898558
63,193,0.771610710596808
73,193,0.244218080635171
38,194,0.883570815176717
39,194,1.15783984187444
87,194,0.886952348787385
111,194,0.271545601662792
118,194,0.256669735380779
171,194,0.763852455977426
17,195,0.253464244111711
96,195,0.828587645180457
105,195,0.313572298834621
137,195,0.899747785191926
149,195,0.275032681310331
152,195,0.588835170848887
159,195,0.442014922734185
187,195,0.733617254070604
17,196,0.301745064675133
57,196,0.273334358653797
63,196,0.398605456323862
66,196,0.274156941221315
71,196,0.457498739727108
78,196,0.198100743147458
102,196,0.301359630694346
121,196,0.073908094910298
133,196,0.472262460070794
150,196,0.242969180015282
154,196,0.516121860058202
175,196,0.736928577723886
176,196,0.3035518612481
9,197,0.621333804871399
101,197,0.363362489197805
115,197,0.606851246130871
147,197,0.0242705755576269
175,197,0.395504312743722
180,197,0.297542979360184
185,197,0.411666489348862
3,198,0.767979306930372
11,198,0.665909348992412
36,198,0.394156165988423
55,198,0.217555394533488
73,198,0.430794621673024
90,198,0.620062534367754
94,198,0.339633676852143
110,198,0.592212076388469
126,198,0.382218500513411
136,198,0.706992313395745
153,198,0.0724611910504008
179,198,0.16636840461733
182,198,0.70210423610778
18,199,0.625176662447793
19,199,0.485222164787378
43,199,0.432154216978525
81,199,0.367414165722194
89,199,0.179733446482444
129,199,0.66016254006112
142,199,0.519393275247718
152,199,0.160743711727368
157,199,0.329686567171163
18,200,0.165753627405354
39,200,0.316195113327457
49,200,0.268236794033634
101,200,0.326984586844075
104,200,0.212285103294261
117,200,0.427395795459685
127,200,0.681072762238096
146,200,0.681648733460506
147,200,0.207166516623116
165,200,0.469594367359159
192,200,0.553368444203655
